Id,SalePrice
2735,134712.93659952647
2736,145227.8384730155
2737,120327.8675867349
2738,138916.27100824792
2739,153324.01665418583
2740,135897.86114306314
2741,130640.0532272902
2742,155873.94422742192
2743,148523.79851881845
2744,166950.1441484809
2745,143445.54724746456
2746,135696.68873266323
2747,154000.3490502872
2748,137475.15330748036
2749,134097.48975084515
2750,126824.98867056421
2751,139075.07819293637
2752,202828.81120326722
2753,165521.00611782636
2754,221847.28318218305
2755,141377.33094603705
2756,97453.8095161657
2757,74626.63521404179
2758,94539.64924583593
2759,179413.77282031346
2760,109409.9510588513
2761,137165.3092765029
2762,136916.5066383712
2763,198430.74815260683
2764,144793.6298021445
2765,308892.62811809924
2766,135226.0927704204
2767,82628.21472746306
2768,119898.54677279486
2769,125951.93321098865
2770,142107.99898271944
2771,112456.99345017638
2772,113340.88221114698
2773,170227.83206279716
2774,134237.14517536733
2775,108663.54264046878
2776,141968.52982380206
2777,158912.35936906686
2778,109930.99925691407
2779,119892.29474151353
2780,86035.72637912673
2781,96859.52772565147
2782,100509.53550292054
2783,95524.26951080526
2784,132328.44040502358
2785,140637.97356314905
2786,77014.41866875399
2787,126136.72447657275
2788,78971.38878746965
2789,170497.18033416374
2790,99086.24136206509
2791,109208.58269620205
2792,58798.89768126356
2793,128470.31136406345
2794,102976.56894487314
2795,120633.12896840229
2796,98018.3003249549
2797,168665.90670360453
2798,93337.1937008319
2799,90801.69414613233
2800,66305.62036265993
2801,101223.18286592232
2802,118711.2759492925
2803,150782.4637933124
2804,135913.04073716208
2805,98664.75159179006
2806,90849.1565266543
2807,179247.5683373434
2808,143189.2190893063
2809,128839.68923624029
2810,124378.07339792034
2811,161503.32645306626
2812,171072.47580936138
2813,160544.3455155525
2814,160541.09718470962
2815,92861.14486131935
2816,231450.36208635525
2817,169171.55551813447
2818,126986.98217760648
2819,177233.32669916356
2820,133651.57718766484
2821,100347.33550524752
2822,196883.45793950403
2823,293383.0166153221
2824,171352.33565613296
2825,142828.64191006823
2826,125592.78566652568
2827,131635.63663529293
2828,199315.08879766433
2829,236659.95698388154
2830,222773.31662819642
2831,170890.16457932667
2832,221985.56990142196
2833,285118.54029941454
2834,220260.467692974
2835,227123.30359727374
2836,183529.9615410423
2837,150682.33266721954
2838,152891.91210794888
2839,173543.2181442934
2840,203419.5224201726
2841,200989.66842505932
2842,228082.04928495863
2843,155365.85328307588
2844,182848.81388534664
2845,133976.57855322215
2846,205381.8078050824
2847,220774.98245797426
2848,207377.98457952324
2849,195467.59607937786
2850,273307.7608720655
2851,205820.30068244756
2852,233072.82056799097
2853,238539.80762819777
2854,143048.33048331633
2855,198131.57769683882
2856,193514.8798183927
2857,187427.068653905
2858,193954.9062158363
2859,107309.69928406688
2860,140369.473910672
2861,113469.54898356464
2862,177902.5568968165
2863,116742.63911884085
2864,216950.7333951097
2865,135973.16403555562
2866,139905.15088597155
2867,101981.9548511574
2868,92928.74799960494
2869,99513.13290656026
2870,117184.93258219477
2871,78718.48996502474
2872,53923.39349314485
2873,94942.22290806442
2874,127104.57360687961
2875,110238.80827106615
2876,169782.6142436492
2877,152778.7337506173
2878,156697.19197670952
2879,124071.37590890951
2880,100970.73070218136
2881,170453.77274441245
2882,178796.58839765837
2883,196185.87827375397
2884,202533.75270158495
2885,200160.69916791236
2886,249024.52058705274
2887,98252.50038317981
2888,141125.94533910183
2889,63314.33660019913
2890,82835.27020780648
2891,121250.15996633569
2892,55761.278279307335
2893,86471.07052836318
2894,54489.73848998946
2895,302415.0990217304
2896,274027.2870798535
2897,205160.45298738044
2898,144407.737838419
2899,201075.69954273736
2900,157490.49030136553
2901,230008.72076854223
2902,155537.46148023242
2903,322171.1636890751
2904,311393.08067658794
2905,87161.16129300224
2906,205525.50765805627
2907,105965.53961413818
2908,134220.34880488683
2909,149893.4365328622
2910,75230.33247824549
2911,81125.55193802378
2912,145958.92946378016
2913,73060.40577412338
2914,74845.87400709132
2915,81538.5081138026
2916,78243.14255016536
2917,161864.07813522598
2918,117051.79421294807
2919,222619.91795720084
